"long","lat","gu"
126.9815583,37.50224748,"서초구"
126.9804371,37.50386446,"서초구"
126.9804273,37.50402265,"서초구"
126.9804121,37.50423229,"서초구"
126.9804109,37.50432149,"서초구"
126.9804204,37.50440923,"서초구"
126.9804387,37.50456842,"서초구"
126.9857798,37.50474702,"서초구"
126.9887854,37.50536987,"서초구"
126.9887984,37.50540705,"서초구"
126.9887467,37.50543634,"서초구"
126.9880994,37.50536577,"서초구"
126.9855641,37.50574391,"서초구"
126.9880994,37.50536577,"서초구"
126.9881783,37.50591407,"서초구"
126.988226,37.50630784,"서초구"
126.9855641,37.50574391,"서초구"
126.9869461,37.50605458,"서초구"
126.9869859,37.50606472,"서초구"
126.988226,37.50630784,"서초구"
126.988878,37.50642003,"서초구"
126.9894022,37.50651888,"서초구"
126.9869859,37.50606472,"서초구"
126.9875511,37.50620869,"서초구"
126.9877671,37.50621884,"서초구"
126.988226,37.50630784,"서초구"
126.9894022,37.50651888,"서초구"
126.9895823,37.50655284,"서초구"
126.9899492,37.50666011,"서초구"
126.989173,37.49901416,"서초구"
126.9887381,37.49888279,"서초구"
126.9885155,37.49881217,"서초구"
126.9860969,37.49924181,"서초구"
126.9857165,37.49959456,"서초구"
126.9896726,37.49916931,"서초구"
126.989173,37.49901416,"서초구"
126.9856186,37.49984945,"서초구"
126.9857787,37.4997816,"서초구"
126.985788,37.49978823,"서초구"
126.9872207,37.49868648,"서초구"
126.9870047,37.49870592,"서초구"
126.9867121,37.49881344,"서초구"
126.9857165,37.49959456,"서초구"
126.9854881,37.49977267,"서초구"
126.9885155,37.49881217,"서초구"
126.9881556,37.49873306,"서초구"
126.9878935,37.49868936,"서초구"
126.9867121,37.49881344,"서초구"
126.9865562,37.49888897,"서초구"
126.986279,37.49909513,"서초구"
126.9860969,37.49924181,"서초구"
126.9878935,37.49868936,"서초구"
126.987448,37.49867024,"서초구"
126.9872207,37.49868648,"서초구"
126.9915029,37.49975862,"서초구"
126.9915029,37.49975862,"서초구"
126.990919,37.49957521,"서초구"
127.0031734,37.50281758,"서초구"
127.00219,37.50395996,"서초구"
126.9969468,37.50995351,"서초구"
126.9988483,37.50945156,"서초구"
126.9988483,37.50945156,"서초구"
126.9985323,37.50993948,"서초구"
126.9985239,37.50992001,"서초구"
126.9985081,37.50989756,"서초구"
126.9984776,37.50986659,"서초구"
126.9984496,37.50984383,"서초구"
126.9983891,37.50981245,"서초구"
126.9983682,37.50980053,"서초구"
126.9983574,37.50979442,"서초구"
126.9983539,37.50979151,"서초구"
126.9983504,37.50978671,"서초구"
126.9983496,37.50978282,"서초구"
126.9983507,37.5097766,"서초구"
126.9983552,37.50976773,"서초구"
126.9985281,37.50945358,"서초구"
126.9985522,37.50942353,"서초구"
126.9985754,37.50940985,"서초구"
126.9986123,37.50939233,"서초구"
126.9986457,37.50938256,"서초구"
126.9988483,37.50945156,"서초구"
126.9983681,37.50724292,"서초구"
126.9996268,37.50765918,"서초구"
127.0007047,37.50530108,"서초구"
126.9969468,37.50995351,"서초구"
127.0206239,37.49719086,"서초구"
127.0147693,37.48840703,"서초구"
127.0147341,37.48856982,"서초구"
127.0144323,37.49033727,"서초구"
127.0142908,37.49031503,"서초구"
127.0147693,37.48840703,"서초구"
127.0142908,37.49031503,"서초구"
127.0144323,37.49033727,"서초구"
127.014276,37.49123269,"서초구"
127.0147341,37.48856982,"서초구"
127.0145937,37.48854605,"서초구"
127.0145937,37.48854605,"서초구"
127.014276,37.49123269,"서초구"
127.0147341,37.48856982,"서초구"
127.0144323,37.49033727,"서초구"
127.0145432,37.48970082,"서초구"
127.0144503,37.48852176,"서초구"
127.0144787,37.48832635,"서초구"
127.0144787,37.48832635,"서초구"
127.0144503,37.48852176,"서초구"
127.0146434,37.48824012,"서초구"
127.0148001,37.48826417,"서초구"
127.0146434,37.48824012,"서초구"
127.0148001,37.48826417,"서초구"
127.0141076,37.49224102,"서초구"
127.0141157,37.49218777,"서초구"
127.0141217,37.49215174,"서초구"
127.0141217,37.49215174,"서초구"
127.0141157,37.49218777,"서초구"
127.0142666,37.49128667,"서초구"
127.0142666,37.49128667,"서초구"
127.0142531,37.4913635,"서초구"
127.0142531,37.4913635,"서초구"
127.0204612,37.49758015,"서초구"
127.0198649,37.4990482,"서초구"
127.0194333,37.50018548,"서초구"
127.022684,37.49173437,"서초구"
127.0212652,37.49528645,"서초구"
127.022238,37.49292178,"서초구"
127.021824,37.4940386,"서초구"
127.0215575,37.49461735,"서초구"
127.0214215,37.49488982,"서초구"
127.0141419,37.49029162,"서초구"
126.9827414,37.48562495,"서초구"
127.0210868,37.49576429,"서초구"
127.0210109,37.49615106,"서초구"
126.9834918,37.48575497,"서초구"
126.9836276,37.48576922,"서초구"
126.9833015,37.485735,"서초구"
126.9833431,37.4857394,"서초구"
126.9836276,37.48576922,"서초구"
126.9833431,37.4857394,"서초구"
126.9834918,37.48575497,"서초구"
126.9836276,37.48576922,"서초구"
126.9833015,37.485735,"서초구"
126.9832896,37.48569002,"서초구"
127.0109978,37.49305927,"서초구"
127.0112413,37.49313739,"서초구"
127.0109978,37.49305927,"서초구"
127.0109215,37.49268691,"서초구"
127.0108527,37.49280579,"서초구"
127.0108527,37.49280579,"서초구"
127.0109215,37.49268691,"서초구"
127.0107516,37.4929803,"서초구"
127.0106008,37.49258922,"서초구"
127.0085543,37.491948,"서초구"
126.9836479,37.48542317,"서초구"
126.9836479,37.48542317,"서초구"
126.9834734,37.48487032,"서초구"
126.9834781,37.48493322,"서초구"
126.9834277,37.48496289,"서초구"
126.9834037,37.48500872,"서초구"
126.9834487,37.48523635,"서초구"
126.9834779,37.48534784,"서초구"
126.9835737,37.48540322,"서초구"
126.9834734,37.48487032,"서초구"
127.0514895,37.45657538,"서초구"
127.050877,37.4570001,"서초구"
127.0506165,37.45720183,"서초구"
127.0516014,37.45593059,"서초구"
127.0516847,37.45580054,"서초구"
127.0516245,37.45585395,"서초구"
127.0516014,37.45593059,"서초구"
127.0518182,37.45598113,"서초구"
127.0518872,37.45600352,"서초구"
127.0519035,37.45604638,"서초구"
127.0518802,37.4560878,"서초구"
127.0517823,37.45624549,"서초구"
127.051676,37.4564016,"서초구"
126.9948584,37.49912702,"서초구"
126.9949772,37.49916144,"서초구"
126.9949772,37.49916144,"서초구"
126.9951836,37.49922126,"서초구"
126.9943734,37.49906104,"서초구"
126.9946218,37.4990799,"서초구"
126.9941476,37.4990694,"서초구"
126.9926506,37.4994952,"서초구"
126.9937132,37.49919297,"서초구"
126.9937132,37.49919297,"서초구"
126.9926287,37.49950144,"서초구"
126.9926506,37.4994952,"서초구"
126.9900786,37.49930104,"서초구"
126.9900786,37.49930104,"서초구"
127.0018205,37.50186167,"서초구"
127.0021031,37.50197495,"서초구"
127.0006608,37.50140034,"서초구"
127.0006608,37.50140034,"서초구"
126.9988815,37.50069249,"서초구"
126.9988815,37.50069249,"서초구"
126.9962012,37.49962614,"서초구"
126.9962012,37.49962614,"서초구"
127.0144946,37.48821729,"서초구"
127.0144946,37.48821729,"서초구"
127.0230272,37.49056656,"서초구"
127.0229505,37.49075901,"서초구"
127.022886,37.49102901,"서초구"
127.0551931,37.45280255,"서초구"
127.0549922,37.45307622,"서초구"
127.0547455,37.45337906,"서초구"
127.0543957,37.45366872,"서초구"
127.0544616,37.45362594,"서초구"
127.053777,37.45390926,"서초구"
127.0533782,37.45407097,"서초구"
127.0519664,37.45504025,"서초구"
127.0518759,37.45516739,"서초구"
127.0518068,37.45538606,"서초구"
127.0517229,37.45565051,"서초구"
127.0517153,37.45572171,"서초구"
127.0521081,37.45486953,"서초구"
127.0523731,37.45466919,"서초구"
127.0542213,37.45374761,"서초구"
126.9829127,37.48443963,"서초구"
126.9829127,37.48443963,"서초구"
126.9830394,37.4844295,"서초구"
126.9830394,37.4844295,"서초구"
126.9825736,37.48393153,"서초구"
126.9826071,37.48388874,"서초구"
126.9825736,37.48393153,"서초구"
126.9826071,37.48388874,"서초구"
126.982648,37.48386687,"서초구"
126.9831106,37.48450922,"서초구"
126.9831871,37.4845723,"서초구"
126.9832805,37.48464913,"서초구"
126.9833864,37.48475243,"서초구"
126.9823894,37.48495392,"서초구"
126.9825807,37.48268415,"서초구"
126.9825807,37.48268415,"서초구"
126.9819345,37.47731683,"서초구"
126.9825427,37.47724553,"서초구"
126.9824311,37.47833666,"서초구"
126.9824073,37.4783095,"서초구"
126.9824073,37.4783095,"서초구"
126.982388,37.47825844,"서초구"
126.9824824,37.47793665,"서초구"
126.9864173,37.48884341,"서초구"
126.9861003,37.48837501,"서초구"
126.9860121,37.48827296,"서초구"
126.9860121,37.48827296,"서초구"
126.9861003,37.48837501,"서초구"
126.9859248,37.48815717,"서초구"
126.9859248,37.48815717,"서초구"
126.9845869,37.48678415,"서초구"
126.9848567,37.48700749,"서초구"
126.9841015,37.48647289,"서초구"
126.9836976,37.48599065,"서초구"
126.983841,37.48624872,"서초구"
126.983841,37.48624872,"서초구"
126.9839561,37.4863646,"서초구"
126.9825177,37.47767197,"서초구"
126.9829283,37.47271615,"서초구"
126.9827337,37.47312709,"서초구"
126.9827337,37.47312709,"서초구"
126.9824159,37.47381133,"서초구"
126.9822378,37.47423295,"서초구"
126.9821142,37.47462177,"서초구"
126.9827337,37.47312709,"서초구"
126.9871021,37.49783545,"서초구"
126.9872405,37.49788822,"서초구"
126.9872405,37.49788822,"서초구"
126.9874679,37.49723601,"서초구"
126.9871021,37.49783545,"서초구"
126.9874679,37.49723601,"서초구"
126.9881936,37.49612781,"서초구"
126.9882317,37.49607014,"서초구"
126.9881936,37.49612781,"서초구"
126.9882317,37.49607014,"서초구"
126.9881582,37.49618079,"서초구"
126.9880629,37.49633331,"서초구"
126.9881582,37.49618079,"서초구"
126.9889066,37.49550901,"서초구"
126.988928,37.49547171,"서초구"
126.988928,37.49547171,"서초구"
126.9889066,37.49550901,"서초구"
126.9902092,37.49348948,"서초구"
126.9901895,37.49352005,"서초구"
126.9902092,37.49348948,"서초구"
126.9901895,37.49352005,"서초구"
126.9901676,37.49355539,"서초구"
126.9901676,37.49355539,"서초구"
126.987372,37.49793838,"서초구"
126.9879805,37.4969841,"서초구"
126.987372,37.49793838,"서초구"
126.987316,37.49747479,"서초구"
126.9883184,37.49645033,"서초구"
126.9888731,37.49556446,"서초구"
126.9888731,37.49556446,"서초구"
126.9885916,37.49600389,"서초구"
126.9885738,37.49553126,"서초구"
126.9891269,37.49517646,"서초구"
126.989158,37.49512629,"서초구"
126.9891416,37.49515245,"서초구"
126.9891416,37.49515245,"서초구"
126.9891269,37.49517646,"서초구"
126.989158,37.49512629,"서초구"
126.9889078,37.49499806,"서초구"
126.988935,37.49495304,"서초구"
126.988935,37.49495304,"서초구"
126.9888832,37.49503613,"서초구"
126.9889078,37.49499806,"서초구"
126.9888832,37.49503613,"서초구"
126.9895094,37.49458049,"서초구"
126.9898656,37.49402105,"서초구"
126.9898656,37.49402105,"서초구"
126.9898656,37.49402105,"서초구"
126.989914,37.4939442,"서초구"
126.9898928,37.49397735,"서초구"
126.9898928,37.49397735,"서초구"
126.9900159,37.4937877,"서초구"
126.989914,37.4939442,"서초구"
126.9896256,37.4938759,"서초구"
126.9896468,37.49384343,"서초구"
126.9895991,37.49391764,"서초구"
126.9895991,37.49391764,"서초구"
126.9896256,37.4938759,"서초구"
126.9895991,37.49391764,"서초구"
126.9896468,37.49384343,"서초구"
126.989965,37.49336386,"서초구"
126.9906669,37.49276718,"서초구"
127.0016893,37.5045066,"서초구"
127.001526,37.50471287,"서초구"
127.0043092,37.49945061,"서초구"
127.0041255,37.4994256,"서초구"
127.0041255,37.4994256,"서초구"
127.0043092,37.49945061,"서초구"
127.0040312,37.50111423,"서초구"
127.0039027,37.50169091,"서초구"
127.0038725,37.50182236,"서초구"
127.00489,37.49799975,"서초구"
127.0043092,37.49945061,"서초구"
127.0039155,37.49939698,"서초구"
127.0041936,37.49852899,"서초구"
127.0042245,37.49846569,"서초구"
127.0041713,37.49857571,"서초구"
127.0041936,37.49852899,"서초구"
127.0042245,37.49846569,"서초구"
127.0045749,37.49861309,"서초구"
127.0044593,37.4988881,"서초구"
127.0043641,37.4992023,"서초구"
127.0047844,37.49730805,"서초구"
127.0047346,37.49740665,"서초구"
127.0047844,37.49730805,"서초구"
127.0046813,37.4975175,"서초구"
127.0047346,37.49740665,"서초구"
127.0044969,37.49790066,"서초구"
127.0046813,37.4975175,"서초구"
127.0061157,37.49550674,"서초구"
127.0061157,37.49550674,"서초구"
127.0061157,37.49550674,"서초구"
127.0056363,37.49649382,"서초구"
127.0050944,37.49669344,"서초구"
127.0059348,37.49545079,"서초구"
127.0057467,37.4953926,"서초구"
127.0059348,37.49545079,"서초구"
127.0064889,37.49430312,"서초구"
127.0062971,37.49425008,"서초구"
127.0066758,37.49435478,"서초구"
127.0064889,37.49430312,"서초구"
127.0066758,37.49435478,"서초구"
127.0066758,37.49435478,"서초구"
127.0069432,37.49381014,"서초구"
127.0069432,37.49381014,"서초구"
127.0069129,37.49387327,"서초구"
127.0069129,37.49387327,"서초구"
127.0068858,37.49392825,"서초구"
127.0068858,37.49392825,"서초구"
127.007402,37.49285559,"서초구"
127.007402,37.49285559,"서초구"
127.0077088,37.49223415,"서초구"
127.028985,37.46836975,"서초구"
127.029113,37.46852646,"서초구"
127.0296266,37.46820488,"서초구"
127.0297259,37.46828717,"서초구"
127.0297107,37.46820039,"서초구"
127.0297259,37.46828717,"서초구"
127.0287975,37.46811389,"서초구"
127.028985,37.46836975,"서초구"
127.0297259,37.46828717,"서초구"
127.0379439,37.47984193,"서초구"
127.0343396,37.47288867,"서초구"
127.0345139,37.47294523,"서초구"
127.0341845,37.47282905,"서초구"
127.0343396,37.47288867,"서초구"
127.0344657,37.47344488,"서초구"
127.0339352,37.4732827,"서초구"
127.0341887,37.47336712,"서초구"
127.0344657,37.47344488,"서초구"
127.0322989,37.47203821,"서초구"
127.0331973,37.47223788,"서초구"
127.0333033,37.47215498,"서초구"
127.0330441,37.47193798,"서초구"
127.033139,37.47183667,"서초구"
127.0331292,37.47285299,"서초구"
127.0335502,37.47309947,"서초구"
127.0337394,37.47320249,"서초구"
127.0324259,37.47272047,"서초구"
127.0324643,37.4725193,"서초구"
127.0324774,37.47250387,"서초구"
127.0324856,37.47250386,"서초구"
127.0324938,37.47250541,"서초구"
127.0325359,37.47253201,"서초구"
127.0327759,37.47272769,"서초구"
127.0327815,37.47272835,"서초구"
127.0327845,37.47272598,"서초구"
127.0327843,37.47272017,"서초구"
127.0327832,37.4727145,"서초구"
127.0326065,37.47246085,"서초구"
127.032569,37.47238972,"서초구"
127.0329308,37.47200923,"서초구"
127.0331973,37.47223788,"서초구"
127.0337374,37.4726003,"서초구"
127.0338804,37.47268529,"서초구"
127.0322989,37.47203821,"서초구"
127.0324659,37.47218392,"서초구"
127.0324942,37.47222903,"서초구"
127.032569,37.47238972,"서초구"
127.031973,37.47170933,"서초구"
127.0320485,37.47179587,"서초구"
127.0322777,37.47201888,"서초구"
127.0322989,37.47203821,"서초구"
127.031973,37.47170933,"서초구"
127.0331973,37.47223788,"서초구"
127.0337033,37.47257883,"서초구"
127.0337374,37.4726003,"서초구"
127.031709,37.4726476,"서초구"
127.0319614,37.47235425,"서초구"
127.0320323,37.47234407,"서초구"
127.0320881,37.47237212,"서초구"
127.0321742,37.47245197,"서초구"
127.0324255,37.47272047,"서초구"
127.0327569,37.47184581,"서초구"
127.0329308,37.47200923,"서초구"
127.0337394,37.47320249,"서초구"
127.032569,37.47238972,"서초구"
127.0326613,37.47246741,"서초구"
127.0331283,37.47285246,"서초구"
127.0331292,37.47285299,"서초구"
127.0270626,37.48140061,"서초구"
127.0325687,37.47170585,"서초구"
127.031626,37.47139618,"서초구"
127.0313682,37.47054654,"서초구"
127.0317779,37.47095505,"서초구"
127.0317779,37.47095505,"서초구"
127.0321038,37.47127993,"서초구"
127.0313682,37.47054654,"서초구"
127.0317869,37.47070339,"서초구"
127.0319003,37.47091825,"서초구"
127.0320436,37.47108104,"서초구"
127.0321038,37.47127993,"서초구"
127.031626,37.47139618,"서초구"
127.0317322,37.47149898,"서초구"
127.0321038,37.47127993,"서초구"
127.0321404,37.47135641,"서초구"
127.0323439,37.47156094,"서초구"
127.0325687,37.47170585,"서초구"
127.0331424,37.47107865,"서초구"
127.0325687,37.47170585,"서초구"
127.0319089,37.47070361,"서초구"
127.030033,37.46586082,"서초구"
127.0298218,37.46633482,"서초구"
127.030878,37.46999776,"서초구"
127.0311153,37.47027995,"서초구"
127.0308672,37.4699839,"서초구"
127.030878,37.46999776,"서초구"
127.0285553,37.47762375,"서초구"
127.0289604,37.47652007,"서초구"
127.0292125,37.47594745,"서초구"
127.0294131,37.47556329,"서초구"
127.0295447,37.47529122,"서초구"
127.0297766,37.47489259,"서초구"
127.030109,37.47445276,"서초구"
127.0307069,37.47376673,"서초구"
127.0307069,37.47376673,"서초구"
127.0297364,37.47303259,"서초구"
127.0388612,37.47836678,"서초구"
127.0388612,37.47836678,"서초구"
127.0360712,37.4680293,"서초구"
127.0347413,37.46758903,"서초구"
127.0349387,37.46765136,"서초구"
127.035413,37.46783971,"서초구"
127.0356721,37.467984,"서초구"
127.0358069,37.4680536,"서초구"
127.0358639,37.46807061,"서초구"
127.0358963,37.46807564,"서초구"
127.0359216,37.46807752,"서초구"
127.0360712,37.4680293,"서초구"
127.0360712,37.4680293,"서초구"
127.0346942,37.46770431,"서초구"
127.0375,37.46652226,"서초구"
127.0375,37.46652226,"서초구"
127.0368827,37.46721028,"서초구"
127.0368827,37.46721028,"서초구"
127.0374355,37.47307042,"서초구"
127.0374244,37.47319481,"서초구"
127.0374075,37.47322665,"서초구"
127.0373874,37.47324682,"서초구"
127.0373569,37.47326448,"서초구"
127.0371747,37.47330161,"서초구"
127.0379318,37.47278344,"서초구"
127.0378454,37.47320226,"서초구"
127.0378337,37.47334252,"서초구"
127.0375803,37.47202388,"서초구"
127.0374957,37.47264924,"서초구"
127.0374804,37.47275653,"서초구"
127.0365909,37.47340786,"서초구"
127.0374616,37.46910702,"서초구"
127.0374804,37.47275653,"서초구"
127.0379318,37.47278344,"서초구"
127.0374616,37.46910702,"서초구"
127.0373373,37.46932688,"서초구"
127.0379318,37.47278344,"서초구"
127.0378337,37.47334252,"서초구"
127.037955,37.47342665,"서초구"
127.0371747,37.47330161,"서초구"
127.0365909,37.47340786,"서초구"
127.0374804,37.47275653,"서초구"
127.0374355,37.47307042,"서초구"
127.0372861,37.47342569,"서초구"
127.0375843,37.47337179,"서초구"
127.0378337,37.47334252,"서초구"
127.037952,37.47353746,"서초구"
127.0375803,37.47202388,"서초구"
127.0378337,37.47334252,"서초구"
127.0378576,37.47342009,"서초구"
127.037952,37.47353746,"서초구"
127.0365118,37.47361038,"서초구"
127.0365909,37.47340786,"서초구"
127.0373373,37.46932688,"서초구"
127.0365909,37.47340786,"서초구"
127.0367192,37.47346338,"서초구"
127.0367524,37.47347307,"서초구"
127.0367807,37.47347393,"서초구"
127.0370724,37.47345267,"서초구"
127.0372861,37.47342569,"서초구"
127.0378806,37.46988484,"서초구"
127.0377791,37.47056242,"서초구"
127.0380469,37.46941054,"서초구"
127.038001,37.46975898,"서초구"
127.0378806,37.46988484,"서초구"
127.0379654,37.46928753,"서초구"
127.0380857,37.46909006,"서초구"
127.0380857,37.46909006,"서초구"
127.0380469,37.46941054,"서초구"
127.0379654,37.46928753,"서초구"
127.0379236,37.46952625,"서초구"
127.0378806,37.46988484,"서초구"
127.0383302,37.46937233,"서초구"
127.0382966,37.46954479,"서초구"
127.0377791,37.47056242,"서초구"
127.0377682,37.4706358,"서초구"
127.0379236,37.46952625,"서초구"
127.0384796,37.46928111,"서초구"
127.0384518,37.46942219,"서초구"
127.0408568,37.47578742,"서초구"
127.0408568,37.47578742,"서초구"
127.0381374,37.47128045,"서초구"
127.037681,37.47127971,"서초구"
127.037681,37.47127971,"서초구"
127.0383563,37.47129162,"서초구"
127.0381374,37.47128045,"서초구"
127.0379626,37.47245247,"서초구"
127.0379626,37.47245247,"서초구"
127.0425635,37.47766261,"서초구"
127.0395559,37.47433114,"서초구"
127.0429562,37.47812861,"서초구"
127.0430004,37.47818222,"서초구"
127.0430303,37.47823202,"서초구"
127.0430457,37.47827262,"서초구"
127.0427511,37.47792859,"서초구"
127.0427871,37.47797587,"서초구"
127.0428494,37.47803899,"서초구"
127.0427511,37.47792859,"서초구"
127.0423281,37.47739924,"서초구"
127.0424116,37.47749204,"서초구"
127.042071,37.47716925,"서초구"
127.0423281,37.47739924,"서초구"
127.0419709,37.47703851,"서초구"
127.0419709,37.47703851,"서초구"
127.0414623,37.47640711,"서초구"
127.0414725,37.47641977,"서초구"
127.0414862,37.4764289,"서초구"
127.0415224,37.47644168,"서초구"
127.041549,37.47645407,"서초구"
127.0415702,37.47646778,"서초구"
127.0415885,37.47648548,"서초구"
127.0416079,37.47651052,"서초구"
127.041642,37.47656381,"서초구"
127.041642,37.47656381,"서초구"
127.0416533,37.47660243,"서초구"
127.0416688,37.47662831,"서초구"
127.0416881,37.47665638,"서초구"
127.0413769,37.47628679,"서초구"
127.0414136,37.47633264,"서초구"
127.0411792,37.47611222,"서초구"
127.0411792,37.47611222,"서초구"
127.041217,37.47615029,"서초구"
127.0413229,37.47623318,"서초구"
127.0407392,37.47564635,"서초구"
127.0402104,37.47490013,"서초구"
127.040284,37.47496136,"서초구"
127.0403181,37.47500527,"서초구"
127.0404005,37.47516382,"서초구"
127.0405685,37.47543091,"서초구"
127.0404005,37.47516382,"서초구"
127.0405062,37.47535058,"서초구"
127.0405685,37.47543091,"서초구"
127.0402104,37.47490013,"서초구"
127.0401226,37.47470477,"서초구"
127.0400885,37.47481492,"서초구"
127.0393296,37.47369251,"서초구"
127.0393296,37.47418773,"서초구"
127.0384505,37.47405977,"서초구"
127.0388776,37.47421948,"서초구"
127.038176,37.47356057,"서초구"
127.0383154,37.47365486,"서초구"
127.0385137,37.47374526,"서초구"
127.0382088,37.47393785,"서초구"
127.0382842,37.47398926,"서초구"
127.0384505,37.47405977,"서초구"
127.0379754,37.4735665,"서초구"
127.0380625,37.47374177,"서초구"
127.0380625,37.47374177,"서초구"
127.0381151,37.47382296,"서초구"
127.0381704,37.47390132,"서초구"
127.0382088,37.47393785,"서초구"
127.0388776,37.47421948,"서초구"
127.0389997,37.47426068,"서초구"
127.0392352,37.47436369,"서초구"
127.0392352,37.47436369,"서초구"
127.0393486,37.4744283,"서초구"
127.0401336,37.47468767,"서초구"
127.0399307,37.47472048,"서초구"
127.0399307,37.47472048,"서초구"
127.0397652,37.47466073,"서초구"
127.0396864,37.47454146,"서초구"
127.039599,37.47452301,"서초구"
127.0394948,37.47451802,"서초구"
127.0394948,37.47451802,"서초구"
127.0394948,37.47451802,"서초구"
126.9824854,37.48519427,"서초구"
126.9825063,37.48545198,"서초구"
126.9824854,37.48519427,"서초구"
126.9825063,37.48545198,"서초구"
126.9824854,37.48519427,"서초구"
126.9823337,37.48445707,"서초구"
126.9827837,37.48444994,"서초구"
126.9823337,37.48445707,"서초구"
126.9827837,37.48444994,"서초구"
126.982303,37.48394047,"서초구"
126.9825382,37.48398077,"서초구"
126.9826392,37.4842619,"서초구"
126.9825786,37.48412763,"서초구"
126.9825382,37.48398077,"서초구"
126.982303,37.48394047,"서초구"
126.9822818,37.48355008,"서초구"
126.982607,37.4832007,"서초구"
126.9825827,37.48273592,"서초구"
126.9822358,37.48275266,"서초구"
126.9822391,37.48284747,"서초구"
126.9822358,37.48275266,"서초구"
126.982585,37.48278649,"서초구"
126.9822391,37.48284747,"서초구"
126.982585,37.48278649,"서초구"
126.9825827,37.48273592,"서초구"
126.9822314,37.48269486,"서초구"
126.9822314,37.48269486,"서초구"
126.9822152,37.48236498,"서초구"
126.9824633,37.48138055,"서초구"
126.9825053,37.48143092,"서초구"
126.9821606,37.48138556,"서초구"
126.9821648,37.4814588,"서초구"
126.9821606,37.48138556,"서초구"
126.9825053,37.48143092,"서초구"
126.9824633,37.48138055,"서초구"
126.9821648,37.4814588,"서초구"
126.9823855,37.48130569,"서초구"
126.9821515,37.48125245,"서초구"
126.9821515,37.48125245,"서초구"
126.9823855,37.48130569,"서초구"
126.9821515,37.48125245,"서초구"
126.9823473,37.48084975,"서초구"
126.9823384,37.48057243,"서초구"
126.9821173,37.4805729,"서초구"
126.9823384,37.48057243,"서초구"
126.9821173,37.4805729,"서초구"
126.9820959,37.48013964,"서초구"
126.9823161,37.48006498,"서초구"
126.9820959,37.48013964,"서초구"
126.9820959,37.48013964,"서초구"
126.9820978,37.48018394,"서초구"
126.9822214,37.50531641,"서초구"
126.9827907,37.50533243,"서초구"
126.9812599,37.50531571,"서초구"
126.9819078,37.50530759,"서초구"
126.9822214,37.50531641,"서초구"
126.9809791,37.50603191,"서초구"
126.9808592,37.505954,"서초구"
126.9807895,37.50586593,"서초구"
126.980666,37.50537732,"서초구"
126.9804476,37.50462232,"서초구"
126.9804703,37.50471958,"서초구"
126.980488,37.50480853,"서초구"
126.9804901,37.50481386,"서초구"
126.9804916,37.50481663,"서초구"
126.9804933,37.50481818,"서초구"
126.9804948,37.50481861,"서초구"
126.9804966,37.50481859,"서초구"
126.9805004,37.50481791,"서초구"
126.9805899,37.50480362,"서초구"
126.9806755,37.5047899,"서초구"
126.9806839,37.50478862,"서초구"
126.9806895,37.50478878,"서초구"
126.9806937,37.50479028,"서초구"
126.9806969,37.50479335,"서초구"
126.980701,37.50480261,"서초구"
126.9809768,37.50584879,"서초구"
126.9809846,37.50588039,"서초구"
126.9809874,37.50590862,"서초구"
126.9809868,37.50595941,"서초구"
126.9809791,37.50603191,"서초구"
126.980666,37.50537732,"서초구"
126.9808884,37.50532037,"서초구"
126.9812599,37.50531571,"서초구"
126.9804609,37.50545685,"서초구"
126.980666,37.50537732,"서초구"
126.9809791,37.50603191,"서초구"
126.9809398,37.50649715,"서초구"
126.9809408,37.50653322,"서초구"
126.9809471,37.50657354,"서초구"
126.9809586,37.5066127,"서초구"
126.9811562,37.50734052,"서초구"
126.9822873,37.47940424,"서초구"
126.9820656,37.47945946,"서초구"
126.9820586,37.47933448,"서초구"
126.9820626,37.47940573,"서초구"
126.9822873,37.47940424,"서초구"
126.9820626,37.47940573,"서초구"
126.9820656,37.47945946,"서초구"
126.9820586,37.47933448,"서초구"
126.9822872,37.47903772,"서초구"
126.9823206,37.47878001,"서초구"
126.9820448,37.47903467,"서초구"
126.9834751,37.49709897,"서초구"
126.9819883,37.47832657,"서초구"
126.9819883,37.47832657,"서초구"
126.9824521,37.48663855,"서초구"
126.9825263,37.48570013,"서초구"
126.9825263,37.48570013,"서초구"
126.9825263,37.48570013,"서초구"
126.9824279,37.48585287,"서초구"
126.9824403,37.48624371,"서초구"
126.9825263,37.48570013,"서초구"
126.9824924,37.48735552,"서초구"
126.9905944,37.49288287,"서초구"
126.9905216,37.49299901,"서초구"
126.9905944,37.49288287,"서초구"
126.9905216,37.49299901,"서초구"
126.9905379,37.49271857,"서초구"
126.9903276,37.49278161,"서초구"
126.9903276,37.49278161,"서초구"
126.9904018,37.49266726,"서초구"
126.9905379,37.49271857,"서초구"
126.9902751,37.49286257,"서초구"
126.9902751,37.49286257,"서초구"
126.9854023,37.48758676,"서초구"
126.9853189,37.48762656,"서초구"
126.9854023,37.48758676,"서초구"
126.9853189,37.48762656,"서초구"
126.9852291,37.4876694,"서초구"
126.9852737,37.48744951,"서초구"
126.9853316,37.48750896,"서초구"
126.9853316,37.48750896,"서초구"
126.9854023,37.48758676,"서초구"
126.9852737,37.48744951,"서초구"
127.0505802,37.47134577,"서초구"
127.0440675,37.4805161,"서초구"
127.0441899,37.4805803,"서초구"
127.0439909,37.48007148,"서초구"
